testing,pred
1,0.37381521782135124
0,0.024033464712920893
1,0.3704461515770525
1,0.4668503282419071
0,0.05405014620326376
0,0.1356759202539629
0,0.3378969972317101
1,0.15612290565586362
0,0.5890194894002385
0,0.31677944842257333
0,0.0917808548507632
0,0.30255508757515476
1,0.1914732050955062
1,0.4118785812184118
0,0.6116119285432298
0,0.13903560231851742
0,0.2920189584650549
0,0.3052840722488713
0,0.02539609506261853
0,0.009218869722289913
0,0.5380544307999638
0,0.20433083979028754
0,0.32161574555945704
0,0.1793282049547878
0,0.21227474201779556
1,0.2405459549889204
0,0.04605720946776104
1,0.41962193196735076
0,0.12884537606032953
0,0.4073182033432262
0,0.11326120946605711
0,-0.09021356132169711
0,0.04486112872448533
1,0.6467088710250412
0,0.1781147891610717
0,0.1917603354296732
0,0.31662508094403785
0,0.11839541583272001
0,0.19801213671892592
0,0.2668413359324183
0,0.45166250899694754
0,0.17548165334943416
0,0.4006836207556395
0,0.4963111517259791
0,0.12325726578886576
0,0.33643286724576743
0,0.3083020633838408
0,0.23593999545531413
0,0.19528988763865118
0,0.23583795877628708
0,0.5220180311808604
0,0.3572059844673705
0,-0.040610013131919365
1,0.1168476697262798
1,0.4041166744136245
1,0.42023057192489266
0,0.08683554318729525
0,0.028122974115630694
0,0.13039176810982112
0,0.009746709578613622
0,0.30159660317717585
0,0.2536849565678729
0,0.2510294433141719
1,0.41414201064473166
0,-0.16191378959189306
1,0.21478295036296025
0,-0.11532730777871825
0,0.3791563003385866
0,0.21114286025187784
1,0.5743004098174053
0,0.26499042570217435
0,0.15283637949659168
0,0.03542637708208918
0,-0.19527354787946383
0,0.19203937825832085
0,0.37811542834411704
0,-0.1260786251068844
0,0.1734690853619794
0,0.33779591867044
0,0.10204435541820356
0,0.5591893021999372
1,0.22900484274362204
1,0.5846145003934048
0,0.27924140993398294
1,0.3692729467158404
0,0.060568473300613324
0,0.34539960523501656
1,0.414812606375773
0,0.04358342857973463
0,0.20899668977566516
0,0.21443864655538547
1,0.2405459549889204
1,0.2459720595034529
0,0.22161459894296032
0,0.46938126994497653
1,0.3709462922404667
0,0.12925948902916073
0,0.17358878254087312
1,0.3628893434848326
0,0.14294498445042159
0,-0.1410441614187431
0,0.10009582191244026
0,0.22635222153648105
1,0.22803435337178835
0,0.4660436733046706
0,0.1781538185999949
1,0.3861404202542543
1,0.6078334602135658
0,0.33561598477268095
1,0.3958707145345147
1,0.4226179128982115
0,0.02386064305337854
1,0.40627160454581657
0,0.5261267719756393
0,0.1036459204185658
0,0.10449772889092279
0,0.25359092524401383
0,0.6382197583236473
0,0.2926406987292071
1,0.5895974248555869
1,0.5922631030833628
0,0.35838732829399567
0,-0.003428714780972064
0,0.34869317498936714
0,0.26483814470824085
1,0.37917055226075086
0,-0.0945756076144133
0,0.17587477750397335
0,0.09048494470376028
1,0.38797860857677413
1,0.1802304454768251
0,0.03137363920782266
1,0.38955288621620426
1,0.3740630409153492
0,0.2947509984748558
1,0.39315121949865256
1,0.5986033065967196
0,-0.10768930982671543
0,0.18992337777604562
0,0.10744854174122387
0,0.06328529498254587
0,0.18643717616845712
0,0.10430409218661241
0,0.2557767549033274
0,-0.19184421981157462
0,0.08475382135902298
0,-0.053528326849212826
0,0.10876135597996195
1,0.22277794334509482
0,0.1608933282522258
0,0.3960436526143375
0,0.4356695841168743
0,0.06722588907268978
0,0.39852079016768516
1,0.3866003050029947
0,0.08811703453934094
0,0.20413096358888916
1,0.6078334602135658
0,0.3071053073043444
0,0.1738039879985927
0,0.32995350003630475
0,0.4107805524408584
0,0.01526756484634162
0,0.0465275113069365
0,0.20354036445473928
0,0.31448472404146366
0,-0.04285826901377976
0,0.2342906279145357
0,0.6424468904082875
0,0.042559236514027377
0,0.25463508012204833
1,0.42410224729936213
0,0.2502314272422169
0,0.09573029159343671
1,0.19874709621428333
0,0.14658036029353022
1,0.6292551629621015
0,0.04837728727278712
0,0.2957514432899559
0,0.2148140099938458
1,0.37563417475180205
1,0.013273628134875315
0,0.3368082306842279
0,-0.10314142645147095
0,0.13830027200193673
0,-0.010488526012755073
0,0.09831400186131345
0,0.0650414304615422
0,0.06069295283864862
0,0.16103902265460046
0,0.3970306083716575
1,0.2897156078770284
0,-0.08718683888164402
0,0.43854578298521707
1,0.2682830175890099
0,0.26374993160635607
1,0.14327518736450007
0,0.4299717100611521
0,0.29486040634327315
0,0.1590639542313398
0,0.1608783148115307
0,0.39771222130921485
1,0.17322775495987008
0,0.3159698940813601
0,0.3619340155481956
0,0.13345589054529416
1,0.3738988734536763
0,-0.03344666977749189
0,0.20574238357798608
0,0.23030549818371787
0,0.24508664368135435
1,0.1743252830504059
0,0.09862805895737747
0,0.28656577694710605
1,0.38915181343798627
1,0.2132454744899437
1,0.22647189036447896
0,0.3516864825662981
0,-0.06933748543882845
1,0.40267327126336827
0,0.27297871885823
1,0.3998880013148087
1,0.13567183575165187
0,-0.05161167747363449
0,-0.03145871660417965
0,0.10364576031480144
0,0.2240967898501015
0,0.26338561691106793
1,0.3615915517404009
1,0.29838714944319145
0,0.03651156170135195
0,0.26490587285523837
0,0.28577694016772226
